,year,state,hydro_gms,oxy_gms,fent_gms,log_oxy,log_hydro,log_fent,gsp,unempl_rate,min_wage,medicaid_rate,log_gsp,log_unempl_rate,log_min_wage,log_medicaid_rate,snap_rate,poverty_rate,gov_dem,death_rate,log_death_rate,cluster_k3,cluster_k4,cluster_num,cluster_lab,risk_num
0,2000,AL,10664.77749544647,6724.566121742259,62.81644217579997,-0.9193226902900474,-0.3970677919520904,-0.9234769168920444,120132.9,4.6,5.15,0.1268877018031419,-0.2932857067461231,-0.5425384600413543,-0.9804848813290687,-0.6178460574876989,-0.3859602230716144,0.2056076828852919,1,4.4857,-1.788058290652245,2,2,2,Low Risk,0
1,2001,AL,11269.214756625095,7735.814079667223,62.52772720415326,-0.8371366079060333,-0.3640556380138137,-0.9257301812496744,123035.3,5.1,5.15,0.1508646411053367,-0.270619569502035,-0.2360844817254901,-0.9804848813290687,-0.1660467811018293,-0.3170855735161981,0.9839444063804876,1,4.8915,-1.6285206593816213,2,2,2,Low Risk,0
2,2002,AL,12882.256133750916,8232.095444978884,83.42897875466313,-0.8006581488343898,-0.2839463587431587,-0.7843875955047894,128117.4,5.9,5.15,0.1645259725867053,-0.232189501082431,0.2054984598445576,-0.9804848813290687,0.0871837394826473,-0.1629238390161412,0.5648400168061514,1,4.7619,-1.6782453938260864,2,2,2,Low Risk,0
3,2003,AL,14451.140459701151,8704.414974960535,103.96101602068262,-0.7679282700302253,-0.2151266139846265,-0.6762177202815081,133969.3,6.0,5.15,0.166062061631743,-0.1897831639389755,0.2570580222114647,-0.9804848813290687,0.1154711497698924,-0.0337505742449421,0.7145201559398429,0,4.4333,-1.8095145482208284,2,2,2,Low Risk,0
4,2004,AL,15990.254107010152,9164.085680251454,124.1755465842252,-0.7377373027253677,-0.1545202814841266,-0.5886951898740517,146886.7,5.7,5.15,0.1726545551499549,-0.102384500567388,0.1000988684074617,-0.9804848813290687,0.2364516866818395,0.0773372131678599,1.2833046846478702,0,6.3542,-1.1327768658016617,2,2,2,Low Risk,0
5,2005,AL,17465.61067704202,9593.346543233243,143.77506261208083,-0.7108808572326322,-0.1016696152710157,-0.5164103782779652,156403.3,4.5,5.15,0.1769276807216062,-0.0427807721673295,-0.6071046710321762,-0.9804848813290687,0.3145061480846816,0.3528705118291694,1.2234326289943938,0,6.333,-1.1392304261073256,2,2,2,Low Risk,0
6,2006,AL,1405548.7806438156,33242.40903087427,338.7480203013147,0.0182429815247017,2.5261525487919108,-0.092521620807352,164347.8,4.0,5.15,0.1671445616216614,0.0042621742918111,-0.9486322842909196,-0.9804848813290687,0.1353832458300838,0.2610444404863023,0.504967961152675,0,8.7498,-0.5024248783089607,2,2,2,Low Risk,0
7,2007,AL,504337.2469646658,53285.3808119973,332.9302169288056,0.2950782254764604,1.9123382653855516,-0.1011046083148986,170263.9,4.0,5.15,0.1539528423827907,0.0378395711192707,-0.9486322842909196,-0.9804848813290687,-0.1085409922107953,0.2329706402188528,0.5648400168061514,0,11.0885,-0.0217776193013195,2,2,2,Low Risk,0
8,2008,AL,417807.0253022446,75693.25218336958,366.4340043939794,0.5010343783392639,1.7996139692987656,-0.0535927377446735,172677.2,5.7,5.85,0.1578051064324024,0.0512026455893376,0.1000988684074617,-0.3920340144936973,-0.037022831418839,0.3286606040879148,0.504967961152675,0,12.9811,0.3033781118931068,0,0,0,Moderate Risk,1
9,2009,AL,476075.7866592165,291846.45773730334,342.7738507068188,1.2928486903090477,1.877802034613828,-0.0866679372041327,169128.5,11.0,6.55,0.16826385715829,0.0314869081659311,2.1884591467080923,0.139111162669855,0.155952768368976,0.8080402505939683,1.193496601167656,0,13.6077,0.4013871755952017,1,1,3,Acute High Risk (Fentanyl-Driven),3
10,2010,AL,513047.4965877867,279492.4266875813,377.1630455874969,1.267470994041814,1.9225930160445035,-0.0392903722153239,175470.1,10.5,7.25,0.1791052729353661,0.0664364772601635,2.0359540988369704,0.6231281474495632,0.3541738978783707,1.3741978161942336,1.403048795954824,0,11.7688,0.1006155562766117,0,1,3,Acute High Risk (Fentanyl-Driven),3
11,2011,AL,789121.5963900151,626196.1753813992,382.2824511341859,1.7407812524720423,2.1804416833471203,-0.0326083422548483,181929.9,9.6,7.25,0.1911116510306478,0.1007621745728747,1.743937846825278,0.6231281474495632,0.5715790754488126,1.8968552342764076,0.8342642672467961,0,11.7632,0.0996349257304194,1,1,3,Acute High Risk (Fentanyl-Driven),3
12,2012,AL,908127.0688731876,859193.7972616769,386.1234045493976,1.926382976128037,2.264562629004532,-0.0276533357862749,186553.9,8.0,7.25,0.1947531640995866,0.1245924928370544,1.1575999899684983,0.6231281474495632,0.6370847049864028,1.8355871154210597,1.0737524898607025,0,12.0706,0.1528381910337084,1,1,3,Acute High Risk (Fentanyl-Driven),3
13,2013,AL,885375.0982881851,880013.3183536646,405.67957494076,1.9404308561398256,2.249367307517915,-0.0031638234806123,192166.5,7.2,7.25,0.1977927492313275,0.1527364313105334,0.824026492654216,0.6231281474495632,0.6916098101143017,1.8463389454279668,1.2234326289943938,0,12.7176,0.2608440798862332,1,1,3,Acute High Risk (Fentanyl-Driven),3
14,2014,AL,1251903.4036421934,734745.4945968044,415.7342515638607,1.83457665810842,2.456824608526192,0.0089726553234892,195037.7,6.8,7.25,0.2137542264765637,0.1668176122433287,0.6448227642382622,0.6231281474495632,0.9756801861180732,1.7754023805251986,1.5527289350885154,0,15.1532,0.6262087681391267,1,1,3,Acute High Risk (Fentanyl-Driven),3
15,2015,AL,832464.5045725369,637532.3014681546,432.0825159674903,1.7513079699878455,2.212463865319638,0.0280941176713112,200197.5,6.1,7.25,0.2164791594665427,0.1916095061513585,0.3078862185667247,0.6231281474495632,1.0238029179277128,1.708334546098331,1.103688517687441,0,15.6639,0.6957917344431452,1,1,3,Acute High Risk (Fentanyl-Driven),3
16,2016,AL,812690.2301204382,567108.9695225675,561.9093406304361,1.682628853770376,2.198066462335535,0.1583831327428836,204454.7,5.8,7.25,0.2136292092669411,0.2115881498186027,0.1531861765922794,0.6231281474495632,0.9734697719033152,1.521515506443646,1.0737524898607025,0,16.2075,0.7675522929991359,1,1,3,Acute High Risk (Fentanyl-Driven),3
17,2000,AK,4309.6220961763,11866.633063872956,97.81922122335436,-0.5861173334135674,-0.9396281323237116,-0.7061807658135192,26815.8,6.4,5.65,0.1324297769136079,-1.717086255308925,0.4561830125641218,-0.5537910807310127,-0.512567902936266,-1.034316162027242,-1.5007459032387915,1,7.1077,-0.9147215049383036,2,2,2,Low Risk,0
18,2001,AK,5083.329388336064,17405.353203495582,96.77236103352617,-0.3613862661212271,-0.8407644408483632,-0.7114731216203721,28455.4,6.4,5.65,0.1388023619487655,-1.6607405644155628,0.4561830125641218,-0.5537910807310127,-0.3921482139520761,-1.0332879657213032,-1.2313216527981468,1,9.3983,-0.3584694179603565,2,2,2,Low Risk,0
19,2002,AK,5530.430288150924,16517.12341029709,112.53711058213992,-0.3921176813718028,-0.7902888493896176,-0.6371888323912408,29633.4,7.3,7.15,0.1437640989075828,-1.6222275554942382,0.8674613003584885,0.5565553521091032,-0.2988543165169238,-0.7653371016482948,-1.1415135693179317,1,12.1995,0.1747761841430345,0,0,0,Moderate Risk,1
20,2003,AK,5989.110352336625,15713.884956216243,128.3863395916806,-0.4213662544952721,-0.7425800080627193,-0.5722540740031883,31789.7,7.8,7.15,0.1497114497836258,-1.5555389278864469,1.0770723817107175,0.5565553521091032,-0.1875600817743669,-0.6254584910392307,-0.9020253467040256,0,12.7245,0.2619682550241831,0,0,0,Moderate Risk,1
21,2004,AK,6392.43969991779,14817.00885503408,142.89435844231485,-0.455845722052218,-0.7035554258188934,-0.519442535954257,34987.9,7.5,7.15,0.1488807588815779,-1.464525777118858,0.9527826588450984,0.5565553521091032,-0.2030703671951349,-0.7000113705988723,-1.0217694580109788,0,12.7164,0.2606485134458425,0,0,0,Moderate Risk,1
22,2005,AK,6815.347869242788,14016.41212332033,157.68742896726272,-0.4884346638286581,-0.6651963045572807,-0.4708149086345499,39788.7,6.9,7.15,0.1491050249945273,-1.3424459233975896,0.6904708689626411,0.5565553521091032,-0.1988818667427711,-0.511234116395557,-0.7822812353970722,0,11.3744,0.0304774236016266,0,0,0,Moderate Risk,1
23,2006,AK,10948.726720799732,19597.795806991835,231.67797859816795,-0.2917803562380113,-0.3813326644032876,-0.2806321193938935,44457.1,6.6,7.15,0.1490918137366689,-1.237112894934902,0.5517440826876254,0.5565553521091032,-0.1991285838097941,-0.4819799741298952,-1.1115775414911933,0,11.0604,-0.0269801108309231,0,0,0,Moderate Risk,1
24,2007,AK,11901.87045898883,20733.50954848273,231.64419943275024,-0.2587288695986364,-0.3313470744367763,-0.2807042660698413,49002.6,6.3,7.15,0.1414331912391592,-1.1446854955689263,0.4074295018375773,0.5565553521091032,-0.3426310918972425,-0.5275058710183458,-1.5007459032387915,0,10.0941,-0.2136744315970258,0,0,0,Moderate Risk,1
25,2008,AK,12520.064370304965,22284.050067730688,248.2749666095963,-0.2164156144240063,-0.301024098129974,-0.2463933955064153,54759.0,6.7,7.15,0.1406928453498774,-1.039231744372012,0.5985856354702078,0.5565553521091032,-0.3565542356110538,-0.5208813978107554,-1.3211297362783618,0,18.1345,1.0048440324145629,0,0,0,Moderate Risk,1
26,2009,AK,12793.493495871056,24074.561229144438,235.5988238519377,-0.1710721120378487,-0.2880867838853488,-0.2723282237211735,49651.6,7.7,7.15,0.1458759899555727,-1.1321933638631538,1.0361196186867103,0.5565553521091032,-0.2592678572237147,-0.3156727815405142,-0.2733687623425213,0,17.8528,0.9716883019490862,0,0,0,Moderate Risk,1
27,2010,AK,12781.68057017956,24581.72335390753,260.85183482543005,-0.1588406926522328,-0.2886399746369041,-0.2219336073431462,52947.7,7.9,7.75,0.1585886176128643,-1.0711684800305012,1.1175623917462034,0.9443326449316896,-0.0225058914057889,0.0163605337946377,-0.0638165675553528,0,11.5962,0.0701916589384707,0,0,0,Moderate Risk,1
28,2011,AK,13401.238244947406,25890.462619618025,254.8443658453228,-0.1284071664613158,-0.2602946431241033,-0.2334670036874606,56333.9,7.6,7.75,0.1663749362993818,-1.0123103263348958,0.9946934028296645,0.9443326449316896,0.1212282359326855,0.2844250402847804,-0.2733687623425213,0,14.2364,0.4955872941180273,0,0,0,Moderate Risk,1
29,2012,AK,11552.812576687367,24388.95678707989,224.7360329007217,-0.163459727027465,-0.3491722114735922,-0.2956835469430161,57717.5,7.1,7.75,0.1670287756881782,-0.9892729191328756,0.7800587292322029,0.9443326449316896,0.1332542983637455,0.413995252574928,-0.7822812353970722,0,17.4251,0.9203892796950998,0,0,0,Moderate Risk,1
30,2013,AK,10733.95845651053,22910.124412068035,199.7706390076884,-0.2001592613615883,-0.393195845325374,-0.3539247719918123,56625.3,7.0,7.75,0.1486972708081208,-1.007411735228465,0.7355447684519735,0.9443326449316896,-0.2064978857869684,0.3910459456592321,-0.5128569849564274,0,14.3519,0.5124695674063174,0,0,0,Moderate Risk,1
31,2014,AK,10583.672252811744,22837.61171159648,187.56785578745053,-0.2020191929075021,-0.401639230410741,-0.3850845950279707,55750.6,6.9,7.75,0.1596777326109661,-1.0221925018951044,0.6904708689626411,0.9443326449316896,-0.0023430057889088,0.2770489495198238,-0.2134967066890443,0,16.7585,0.838012484052187,0,0,0,Moderate Risk,1
32,2015,AK,9200.93841398856,23832.583502977934,186.9354367497617,-0.1769990690533494,-0.4854781387012996,-0.3867539847202499,50728.1,6.5,8.75,0.1763001391190213,-1.111828284184616,0.5042820939651985,1.535059951150331,0.3030610160824799,0.0810981688059555,-1.0217694580109788,0,15.9606,0.7352442956482629,0,0,0,Moderate Risk,1
33,2016,AK,9990.708086996528,26046.680827852902,181.75935581767743,-0.124877698127202,-0.4361655035144717,-0.400632210958504,49755.6,6.9,9.75,0.2081296799810103,-1.1302067342945925,0.6904708689626411,2.0680587451608807,0.8760072577536558,0.1041362485685839,-0.0039445119018764,0,16.8331,0.8473836616942519,0,0,0,Moderate Risk,1
34,2000,AZ,4085.5426777831663,7555.403895660417,46.8599190119268,-0.8509803477447476,-0.9715981133540752,-1.0664584856574535,164609.9,4.0,5.15,0.0937864420823526,0.0057751584896639,-0.9486322842909196,-0.9804848813290687,-1.2576311273591307,-1.246694077967922,-0.2733687623425213,0,10.5896,-0.1159954613787141,2,2,2,Low Risk,0
35,2001,AZ,4780.1408823817765,10116.465663925335,45.5906036946781,-0.6797316398770696,-0.8775859589788917,-1.0798155945054335,171480.5,4.8,5.15,0.1107722665709929,0.0445997108780814,-0.4167947595694085,-0.9804848813290687,-0.9269451304754822,-1.1342850240444435,0.5947760446328896,0,10.9008,-0.0567606779984743,2,2,2,Low Risk,0
36,2002,AZ,5356.909745740333,11794.104707801986,75.26214939805476,-0.5897141253346342,-0.8093766577892906,-0.8349417777539249,179475.6,6.1,5.15,0.1489840639480528,0.0878664087244534,0.3078862185667247,-0.9804848813290687,-0.201140891144846,-0.8028134574733597,0.2654797385387683,0,12.005,0.1415902594968835,2,2,2,Low Risk,0
37,2003,AZ,5917.311270181063,13418.177819105962,103.77653817424766,-0.5140253028407666,-0.7498017159803616,-0.6770918769912867,192764.8,5.7,5.15,0.1757063598702372,0.155687938502995,0.1000988684074617,-0.9804848813290687,0.2922260200929252,-0.4828139508769739,0.2654797385387683,1,12.7405,0.2645728646870022,2,2,2,Low Risk,0
38,2004,AZ,6423.077154428453,14902.348009802554,130.48594014157516,-0.4524763264131752,-0.7006924374985677,-0.5642550079207067,205390.5,5.0,5.15,0.1798956691701442,0.215923975359793,-0.2953143882876203,-0.9804848813290687,0.3685539020433179,-0.280974508904913,0.5349039889794132,1,13.6816,0.4126679414900848,2,2,2,Low Risk,0
39,2005,AZ,6851.273754396457,16189.05505099522,154.694312131866,-0.4038881475491491,-0.6620481668387924,-0.4802772941906763,228232.6,4.7,5.15,0.1877956053670811,0.3160469582285687,-0.4791150740519675,-0.9804848813290687,0.5117536880198046,-0.2686316505034425,0.7743922115933193,1,14.135,0.480660141401331,2,2,2,Low Risk,0
40,2006,AZ,18784.63417286799,36518.75497127859,334.8302311875274,0.0733940959624864,-0.0580703320481438,-0.0982851888705026,248154.2,4.2,5.15,0.1762620910673676,0.3955028300997357,-0.8080916140178566,-0.9804848813290687,0.302366897694503,-0.3696071884790458,0.5349039889794132,1,14.9163,0.5931807137787504,2,2,2,Low Risk,0
41,2007,AZ,19774.19281903748,49321.82577949844,341.340736829742,0.2497273351856629,-0.0273263209830317,-0.0887438344015777,262245.3,3.9,6.75,0.1779017105456654,0.447941697926035,-1.021025206281863,0.2818356730694096,0.3322584665016704,-0.4002775504382154,0.504967961152675,1,15.7117,0.7021949973075102,0,0,0,Moderate Risk,1
