state,year,sex,age_group,age_group_detail,race,death_rate,death_rate_log,us_crude_rate,us_age_adjusted_rate,deaths,population,hydro_gms,oxy_gms,fent_gms,state_name,state_abbr,poverty_rate,unempl_rate,gsp,min_wage,snap_rate,medicaid_rate,gov_dem
NY,2005,Both Sexes,All Ages,All Ages,All Races,4.7922,0.7628435492866008,10.0884,10.0699,944,19132610,5936.3212337469895,7201.764265304106,120.98234375759503,New York,NY,14.5,5.0,1012180.8,6.0,0.0917209413665987,0.2187752219900996,0
NY,2006,Both Sexes,All Ages,All Ages,All Races,8.5737,0.9810798143736406,11.5373,11.4883,1680,19104631,325788.14606488426,308093.23251693236,786.5009750407532,New York,NY,14.0,4.5,1068634.7,6.75,0.0934806853898408,0.216535404426288,0
NY,2007,Both Sexes,All Ages,All Ages,All Races,8.6449,0.9842977291625542,11.9543,11.8775,1708,19132335,288658.0935422763,357130.4440428019,676.7341300323196,New York,NY,14.5,4.6,1109748.6,7.15,0.0941852628024755,0.2111198136557822,1
NY,2008,Both Sexes,All Ages,All Ages,All Races,8.5369,0.9794072288254932,11.9864,11.8947,1691,19212436,346741.75349683635,462514.31857279985,1264.2990544777247,New York,NY,14.2,5.4,1101636.8,7.15,0.1016524401174322,0.2127529273226986,1
NY,2009,Both Sexes,All Ages,All Ages,All Races,7.9913,0.9538224883972584,12.0624,11.9388,1592,19307066,378806.1176084876,500829.7054377529,786.0852427756294,New York,NY,15.8,8.3,1150993.9,7.15,0.120305280978477,0.2301193252252828,1
NY,2010,Both Sexes,All Ages,All Ages,All Races,7.7953,0.9442506574515284,12.4144,12.2966,1557,19378102,291215.8639904809,426694.20472981187,464.61532635382974,New York,NY,16.0,8.6,1212485.1,7.25,0.1421573888248163,0.2440277201743227,1
NY,2011,Both Sexes,All Ages,All Ages,All Races,9.6739,1.0283231297349822,13.2674,13.1852,1948,19465197,346426.9976287885,409501.0576405225,933.3530911462698,New York,NY,16.0,8.3,1237277.6,7.25,0.1538516806884945,0.2523636176402968,1
NY,2012,Both Sexes,All Ages,All Ages,All Races,10.4167,1.0575405891200167,13.2208,13.1422,2106,19570261,370778.2343436767,414329.8674481089,1026.4183438266255,New York,NY,17.2,8.5,1323400.8,7.25,0.1572023760517841,0.2598825766114142,1
NY,2013,Both Sexes,All Ages,All Ages,All Races,11.3102,1.090265108836336,13.9127,13.8005,2309,19651127,315929.6332385717,334004.49804508383,1499.0961599803768,New York,NY,14.5,7.7,1361962.9,7.25,0.1615569090940498,0.2696460185604211,1
NY,2014,Both Sexes,All Ages,All Ages,All Races,11.3047,1.090071029665572,14.7574,14.6831,2300,19746227,12277735.837125778,250983.74045867397,1620.8349564779182,New York,NY,14.0,6.3,1425724.1,8.0,0.1589166563067447,0.2940629785208922,1
NY,2015,Both Sexes,All Ages,All Ages,All Races,13.5823,1.163826028682233,16.304,16.2923,2754,19795791,263995.21138420433,276600.2682124999,1928.9705337672692,New York,NY,14.2,5.3,1485620.8,8.75,0.1546252765984423,0.3384317494889,1
NY,2016,Both Sexes,All Ages,All Ages,All Races,18.0425,1.2797239642654223,19.6925,19.7851,3638,19745289,239807.90829466985,280786.3188898417,1902.8014438568816,New York,NY,11.9,4.9,1545987.7,9.0,0.1511823100886916,0.3113875478087677,1
NC,2000,Both Sexes,All Ages,All Ages,All Races,6.015,0.8460276753643787,6.1882,6.1749,491,8049313,5348.705659725246,6789.7828050667185,60.29384122595307,North Carolina,NC,12.5,3.7,277994.1,5.15,0.060414540956794,0.1180932422657157,1
NC,2001,Both Sexes,All Ages,All Ages,All Races,6.6398,0.883081989461384,6.8057,6.7922,551,8210122,5396.135526366113,8380.60908230109,59.112885289646115,North Carolina,NC,12.5,5.5,288184.8,5.15,0.0601296789499595,0.1286620344983911,1
NC,2002,Both Sexes,All Ages,All Ages,All Races,7.7261,0.9408201856390366,8.1766,8.1957,647,8326201,6208.573844181758,9269.573332423754,81.44758936278382,North Carolina,NC,14.3,6.6,297906.7,5.15,0.0689833214451584,0.1326710705158331,1
NC,2003,Both Sexes,All Ages,All Ages,All Races,9.0165,1.000715995361275,8.8881,8.8765,762,8422501,7015.105905003752,10157.889978285548,103.41037656154627,North Carolina,NC,15.7,6.4,309351.3,5.15,0.0771060757368862,0.1381702418319689,1
NC,2004,Both Sexes,All Ages,All Ages,All Races,9.924,1.0383816914676958,9.366,9.3831,854,8553152,7772.063357461671,10981.839940410273,124.37508417949313,North Carolina,NC,14.6,5.5,327275.9,5.15,0.0873682590932559,0.1412314430984039,1
NC,2005,Both Sexes,All Ages,All Ages,All Races,11.4133,1.0938872513837752,10.0884,10.0699,1000,8705407,8485.133664629351,11751.760026843087,144.3498276416025,North Carolina,NC,13.1,5.2,351337.3,5.15,0.0918678471896833,0.1416482882420086,1
NC,2006,Both Sexes,All Ages,All Ages,All Races,11.8478,1.1088287673825792,11.5373,11.4883,1059,8917270,36048.002192793676,309538.8729989542,3977.954916878787,North Carolina,NC,13.8,4.7,382799.0,5.15,0.0958148626205105,0.1485230345161692,1
NC,2007,Both Sexes,All Ages,All Ages,All Races,11.8643,1.1093861594225176,11.9543,11.8775,1084,9118037,37393.67150716062,247306.06815068322,4352.482781189032,North Carolina,NC,15.5,4.7,396632.2,6.15,0.0968350972912261,0.1458551879094151,1
NC,2008,Both Sexes,All Ages,All Ages,All Races,12.7821,1.1393153967389245,11.9864,11.8947,1196,9309449,44497.59671390044,673874.7128800567,2766094.69043679,North Carolina,NC,13.9,6.1,413064.9,6.15,0.1017222394150287,0.1498007024905555,1
NC,2009,Both Sexes,All Ages,All Ages,All Races,12.5987,1.1334973929428696,12.0624,11.9388,1191,9449566,55467.92284226406,839335.1842229397,4126.5930572671705,North Carolina,NC,16.9,10.6,406832.9,6.55,0.1203540988019978,0.158716813026122,1
NC,2010,Both Sexes,All Ages,All Ages,All Races,11.4018,1.0934847233343676,12.4144,12.2966,1093,9535483,46904.3721497305,929527.6039919886,21598048.150105044,North Carolina,NC,17.4,10.9,415710.0,7.25,0.140636053327217,0.1644965393375594,1
NC,2011,Both Sexes,All Ages,All Ages,All Races,13.049,1.1476454125017423,13.2674,13.1852,1264,9656401,59217.408032480365,784874.9466080869,23646.22538865017,North Carolina,NC,15.4,10.3,426569.3,7.25,0.1646444579559791,0.1673271142537394,1
NC,2012,Both Sexes,All Ages,All Ages,All Races,13.325,1.1560946306394275,13.2208,13.1422,1298,9752073,108831.11111243826,738714.0416667907,3823.9447397916624,North Carolina,NC,17.2,9.3,439539.7,7.25,0.1711464458910407,0.1716528149820564,1
NC,2013,Both Sexes,All Ages,All Ages,All Races,12.8868,1.1426021807662554,13.9127,13.8005,1259,9848060,74935.96570926956,21308828.440537356,4447.554140544707,North Carolina,NC,18.6,8.0,455266.8,7.25,0.1730816073636011,0.1525194304044889,0
NC,2014,Both Sexes,All Ages,All Ages,All Races,13.8046,1.1703966778422008,14.7574,14.6831,1358,9943964,83667.58682393843,9431670.374389501,3184.190537075959,North Carolina,NC,17.1,6.3,476260.2,7.25,0.158632228474964,0.1871776050608448,0
NC,2015,Both Sexes,All Ages,All Ages,All Races,15.7928,1.2251231156237463,16.304,16.2923,1567,10042802,41549.005644176454,642252577.4424297,3122.9711708168,North Carolina,NC,15.3,5.7,502808.4,7.25,0.1641009112562385,0.1967628243660113,0
NC,2016,Both Sexes,All Ages,All Ages,All Races,19.6947,1.3158591350475335,19.6925,19.7851,1956,10146788,59012.06745124684,98595902.57259637,2458.2650163426297,North Carolina,NC,13.6,5.1,520356.6,7.25,0.1544480298357779,0.1962459482167426,0
ND,2000,Both Sexes,All Ages,All Ages,All Races,2.1657,0.5004697562250694,6.1882,6.1749,14,642200,1925.6820305200872,3127.1877919651197,65.22267206477733,North Dakota,ND,10.4,3.0,18013.5,5.15,0.049568317645941,0.07031056519782,0
ND,2001,Both Sexes,All Ages,All Ages,All Races,2.3243,0.5217002095962752,6.8057,6.7922,14,639062,2450.804460287108,4721.6983641649795,65.54293636611159,North Dakota,ND,13.8,2.9,18960.6,5.15,0.0590787748293592,0.0729506683232612,0
ND,2002,Both Sexes,All Ages,All Ages,All Races,2.6141,0.5580001650614795,8.1766,8.1957,17,638168,3101.985684020509,5411.349362550301,82.69256684760126,North Dakota,ND,11.6,3.7,20229.1,5.15,0.0576352935277231,0.0848679344623986,0
ND,2003,Both Sexes,All Ages,All Ages,All Races,3.5289,0.6559927313856163,8.8881,8.8765,22,638817,3745.9241065907763,6088.194271598908,99.64903877010161,North Dakota,ND,9.7,3.7,22072.5,5.15,0.0620882036639601,0.0899318584195473,0
ND,2004,Both Sexes,All Ages,All Ages,All Races,2.5764,0.5534460862082552,9.366,9.3831,17,644705,4352.893183704175,6708.702429793471,115.62381244134914,North Dakota,ND,9.7,3.4,23151.9,5.15,0.0642479893904964,0.0831046757819467,0
ND,2005,Both Sexes,All Ages,All Ages,All Races,1.8266,0.4512643546218773,10.0884,10.0699,12,646089,4983.375355407692,7368.994054998615,132.22481732392905,North Dakota,ND,11.2,3.4,24461.1,5.15,0.0653222698420805,0.0834544466783988,0
ND,2006,Both Sexes,All Ages,All Ages,All Races,2.1165,0.4936671312280173,11.5373,11.4883,14,649422,8563.095210711064,12938.415197141612,243.4993174125607,North Dakota,ND,11.4,3.2,26209.0,5.15,0.0655598362851889,0.0826565776952428,0
ND,2007,Both Sexes,All Ages,All Ages,All Races,4.7623,0.7605958650087712,11.9543,11.8775,32,652822,10252.464946121454,14517.78202829255,272.30603753381473,North Dakota,ND,9.3,3.1,28781.7,5.15,0.0691183814270965,0.0806391328723603,0
ND,2008,Both Sexes,All Ages,All Ages,All Races,7.3703,0.9227410238247666,11.9864,11.8947,46,657569,12357.526942478584,13326.598692587851,321.6826866055121,North Dakota,ND,11.8,3.2,31852.1,5.85,0.0736226920672963,0.0816522676707691,0
ND,2009,Both Sexes,All Ages,All Ages,All Races,4.4054,0.7328278373022872,12.0624,11.9388,27,664968,14296.857450621987,14136.432525257758,281.6210340869034,North Dakota,ND,10.9,4.1,32239.7,6.55,0.0798083516800808,0.0909156530840581,0
ND,2010,Both Sexes,All Ages,All Ages,All Races,3.4089,0.6443302485335789,12.4144,12.2966,23,672591,14960.83506223024,13476.162368949928,292.7676909592903,North Dakota,ND,12.2,3.8,35689.4,7.25,0.0887604395930133,0.097497461891317,0
ND,2011,Both Sexes,All Ages,All Ages,All Races,2.0354,0.482215929792211,13.2674,13.1852,16,683932,18958.511930529203,14749.446716905482,304.9395565787242,North Dakota,ND,9.9,3.5,41437.5,7.25,0.0888788354190229,0.0979809551607136,0
ND,2012,Both Sexes,All Ages,All Ages,All Races,3.1184,0.6147285252242926,13.2208,13.1422,21,699628,14940.513090730217,15714.774516082833,310.75818971510574,North Dakota,ND,11.4,3.1,51624.6,7.25,0.0838538873264344,0.0955280842470364,0
ND,2013,Both Sexes,All Ages,All Ages,All Races,2.8154,0.581540075367257,13.9127,13.8005,20,723393,12990.130662916146,15710.920155078358,298.78629314909045,North Dakota,ND,9.9,2.9,53733.4,7.25,0.0782825694286711,0.0903002066378961,0
ND,2014,Both Sexes,All Ages,All Ages,All Races,6.2628,0.8611040849031946,14.7574,14.6831,43,739482,12706.515698367235,15841.074518346355,298.86615299628664,North Dakota,ND,9.7,2.7,58679.9,7.25,0.0728952089839856,0.1072360899971657,0
ND,2015,Both Sexes,All Ages,All Ages,All Races,8.5971,0.982140020095207,16.304,16.2923,61,756927,11444.983757374754,15696.540909652515,360.34441779061916,North Dakota,ND,10.7,2.8,55069.1,7.25,0.0704813415536571,0.1177880981240368,0
ND,2016,Both Sexes,All Ages,All Ages,All Races,10.6102,1.0648397010605593,19.6925,19.7851,77,757952,9620.923737216604,13523.063923162415,238.99733417274447,North Dakota,ND,11.1,3.1,50792.3,7.25,0.0719108629780736,0.1238305802760745,0
OH,2000,Both Sexes,All Ages,All Ages,All Races,4.9882,0.7772962969224949,6.1882,6.1749,563,11353140,4395.090168887197,7626.327077795218,76.93862667068318,Ohio,OH,10.0,4.0,391320.8,4.25,0.0536555368338906,0.0947370903599344,0
OH,2001,Both Sexes,All Ages,All Ages,All Races,6.4705,0.873349670085006,6.8057,6.7922,737,11387404,4678.357595813761,9009.809347240162,76.70712306334262,Ohio,OH,10.5,4.3,395710.0,4.25,0.0562466212667961,0.110398647488049,0
OH,2002,Both Sexes,All Ages,All Ages,All Races,8.2032,0.963938860030751,8.1766,8.1957,931,11407889,5275.772932222605,10735.943959482776,103.38972442666648,Ohio,OH,9.8,5.7,411148.4,4.25,0.0644009597218205,0.1236631948294728,0
OH,2003,Both Sexes,All Ages,All Ages,All Races,6.7936,0.8917381122276947,8.8881,8.8765,775,11434788,5867.753385545931,12448.903731315351,129.90376384765506,Ohio,OH,10.9,6.2,424426.6,4.25,0.0748068962887637,0.1379414292595542,0
OH,2004,Both Sexes,All Ages,All Ages,All Races,9.9421,1.039100679482735,9.366,9.3831,1136,11452251,6462.275407690593,14165.485283198912,156.42213046151366,Ohio,OH,11.6,6.3,445410.3,4.25,0.0825545126455925,0.1406645732790872,0
OH,2005,Both Sexes,All Ages,All Ages,All Races,10.8982,1.0754812648214525,10.0884,10.0699,1243,11463320,7058.922197059838,15885.69550531609,182.96174232246855,Ohio,OH,12.3,5.9,465892.9,4.25,0.0878604104221115,0.1496966847300782,0
OH,2006,Both Sexes,All Ages,All Ages,All Races,13.2315,1.153250677132118,11.5373,11.4883,1515,11481213,70837.08469825261,214148.34386372918,1451.1463350451036,Ohio,OH,12.1,5.4,477200.7,5.15,0.0926112946428221,0.1537807024397161,0
OH,2007,Both Sexes,All Ages,All Ages,All Races,13.8858,1.1727721796780293,11.9543,11.8775,1592,11500468,82554.27416842681,286085.9317865006,2183.6669238628638,Ohio,OH,12.8,5.6,490823.7,6.85,0.0936278419278241,0.1521811981912388,1
OH,2008,Both Sexes,All Ages,All Ages,All Races,15.1383,1.207857784444046,11.9864,11.8947,1733,11515391,84233.98937967786,314531.8311176568,2754.082245491395,Ohio,OH,13.7,6.4,491609.1,7.0,0.0999469318931506,0.1575107610327777,1
OH,2009,Both Sexes,All Ages,All Ages,All Races,10.8867,1.075061301993686,12.0624,11.9388,1236,11528896,81273.26241243952,364160.92290310684,2831.0964314763964,Ohio,OH,13.3,10.3,478023.5,7.3,0.117739981347737,0.1653800155713088,1
OH,2010,Both Sexes,All Ages,All Ages,All Races,16.0885,1.2327039427492184,12.4144,12.2966,1835,11536504,85413.70492495086,358566.06773839,2871.6498422429013,Ohio,OH,15.3,10.3,496457.7,7.3,0.1392993496332891,0.1791803271869369,1
OH,2011,Both Sexes,All Ages,All Ages,All Races,17.7178,1.2722548025213516,13.2674,13.1852,2025,11544951,86922.8360131084,392337.3657463839,2693.166820140198,Ohio,OH,15.1,8.8,523355.0,7.4,0.1541177078967138,0.1859173368681268,0
OH,2012,Both Sexes,All Ages,All Ages,All Races,18.897,1.2987875999442355,13.2208,13.1422,2125,11544225,114148.09744199603,597797.2966947504,2830.373737858843,Ohio,OH,15.4,7.4,540882.4,7.7,0.1565438324162348,0.2015538591780376,0
OH,2013,Both Sexes,All Ages,All Ages,All Races,20.7926,1.3383090475152708,13.9127,13.8005,2347,11570808,81709.98489054354,380074.6293011414,2605.3029406861388,Ohio,OH,13.7,7.5,560936.8,7.85,0.1576163634854333,0.2054646218208944,0
OH,2014,Both Sexes,All Ages,All Ages,All Races,24.6364,1.408857039181241,14.7574,14.6831,2744,11594163,109529.34899754835,277851.9096043522,2198.0058031835415,Ohio,OH,15.6,5.8,592876.2,7.95,0.1510109715842002,0.23710282951382,0
OH,2015,Both Sexes,All Ages,All Ages,All Races,29.9118,1.490124294850003,16.304,16.2923,3310,11613423,153373.2966763907,299095.7979841717,2226.7091574569963,Ohio,OH,13.6,4.9,609321.7,8.1,0.1442874202056943,0.2649585406601594,0
OH,2016,Both Sexes,All Ages,All Ages,All Races,39.1225,1.6033879857237143,19.6925,19.7851,4329,11614373,130602.39768699893,323826.2272592604,4903.643575272682,Ohio,OH,13.7,5.0,621542.6,8.1,0.1382655872213106,0.259758371102174,0
OK,2000,Both Sexes,All Ages,All Ages,All Races,7.1024,0.9086136796652234,6.1882,6.1749,237,3450654,8380.633352402181,4499.201310823977,67.66398485620407,Oklahoma,OK,14.9,3.0,90893.0,5.15,0.0733237512538484,0.1264738960706236,0
OK,2001,Both Sexes,All Ages,All Ages,All Races,7.9609,0.9523516308010236,6.8057,6.7922,269,3467100,9468.49384211589,6569.094055550749,67.3430244296386,Oklahoma,OK,15.1,3.7,96759.9,5.15,0.0781635949352484,0.1337033832309422,0
OK,2002,Both Sexes,All Ages,All Ages,All Races,7.069,0.9068197154665454,8.1766,8.1957,240,3489080,10735.28702408658,8046.613935478693,93.28483439760623,Oklahoma,OK,14.1,4.7,99151.0,5.15,0.0907643275591273,0.1420841597211872,0
OK,2003,Both Sexes,All Ages,All Ages,All Races,11.7806,1.1065512427560675,8.8881,8.8765,400,3504892,12007.313064140064,9522.362885932007,119.11108815906454,Oklahoma,OK,12.8,5.5,105130.0,5.15,0.1085051978777092,0.1455962123797252,1
OK,2004,Both Sexes,All Ages,All Ages,All Races,13.9302,1.174065625428616,9.366,9.3831,476,3525233,13250.867602226577,10970.743565035276,144.51945445875492,Oklahoma,OK,10.8,4.9,112872.2,5.15,0.1168263204162675,0.1494706874694523,1
OK,2005,Both Sexes,All Ages,All Ages,All Races,13.84,1.1714339009430084,10.0884,10.0699,478,3548597,14467.818126431375,12391.939969514713,169.4917737911631,Oklahoma,OK,15.6,4.5,124370.4,5.15,0.119597125286416,0.1571849381600672,1
OK,2006,Both Sexes,All Ages,All Ages,All Races,16.2335,1.2363734884940272,11.5373,11.4883,563,3594090,31862.741421620583,25932.320201235278,397.2001082948674,Oklahoma,OK,15.2,4.0,136949.6,5.15,0.121176431308064,0.1626689927074725,1
OK,2007,Both Sexes,All Ages,All Ages,All Races,18.8316,1.297357754202248,11.9543,11.8775,666,3634349,35038.79487152596,28778.30060067112,409.0476554208471,Oklahoma,OK,13.4,4.1,144799.5,5.15,0.1159261259719416,0.1706242300890751,1
OK,2008,Both Sexes,All Ages,All Ages,All Races,15.631,1.2209183635565526,11.9864,11.8947,564,3668976,39031.27145621898,33315.7745767875,449.1644910093716,Oklahoma,OK,13.6,3.7,159761.3,5.85,0.1142111586448099,0.1669157824962605,1
OK,2009,Both Sexes,All Ages,All Ages,All Races,20.6336,1.3351287954465647,12.0624,11.9388,756,3717572,39403.761434988264,36474.919667186274,443.43611061779035,Oklahoma,OK,12.9,6.4,145858.2,6.55,0.127208834153044,0.1808648225239484,1
OK,2010,Both Sexes,All Ages,All Ages,All Races,19.4399,1.3104787667290927,12.4144,12.2966,717,3751351,38744.407506480755,39319.65072181649,432.3447892830609,Oklahoma,OK,16.3,6.8,153215.1,7.25,0.1549203924313766,0.1953188664512024,1
OK,2011,Both Sexes,All Ages,All Ages,All Races,18.923,1.2993547349585064,13.2674,13.1852,703,3791508,43893.703131444876,42209.71844164224,447.8020652779844,Oklahoma,OK,13.9,5.9,165091.4,7.25,0.1622604285368491,0.1986591098725866,0
OK,2012,Both Sexes,All Ages,All Ages,All Races,20.5919,1.3342908601762502,13.2208,13.1422,771,3814820,42180.75141292375,42535.00573564509,457.9985924817685,Oklahoma,OK,18.0,5.2,173238.8,7.25,0.1610309073183454,0.2081821738372175,0
OK,2013,Both Sexes,All Ages,All Ages,All Races,20.6365,1.3351870090397575,13.9127,13.8005,790,3850568,47787.310935030284,51088.63382847852,492.7529218437644,Oklahoma,OK,14.0,5.3,181858.2,7.25,0.1613798031202004,0.2112971145646206,0
OK,2014,Both Sexes,All Ages,All Ages,All Races,20.3466,1.3293287122029274,14.7574,14.6831,777,3878051,52268.264816615076,58845.99138901889,551.544382572586,Oklahoma,OK,17.3,4.5,193546.4,7.25,0.1569011499445488,0.1889792833610138,0
OK,2015,Both Sexes,All Ages,All Ages,All Races,19.0047,1.3011320428771505,16.304,16.2923,725,3911338,49193.29937126377,60394.29518453301,541.2441783387168,Oklahoma,OK,14.2,4.4,184140.4,7.25,0.1530265166133776,0.1934549175086328,0
OK,2016,Both Sexes,All Ages,All Ages,All Races,21.5304,1.3527689021654945,19.6925,19.7851,813,3923561,40411.228622758994,48340.05379801099,461.56039308413966,Oklahoma,OK,14.6,4.8,177813.0,7.25,0.1560920360509595,0.168816128849045,0
OR,2000,Both Sexes,All Ages,All Ages,All Races,6.0151,0.8460338662608358,6.1882,6.1749,208,3421399,5993.619861349114,6621.433220738067,75.4960178570228,Oregon,OR,10.9,5.1,117291.2,6.5,0.068340220216998,0.1144353979988967,1
OR,2001,Both Sexes,All Ages,All Ages,All Races,6.8739,0.8961898948682353,6.8057,6.7922,241,3467937,6781.757569413746,9836.773274716352,74.48289862243749,Oregon,OR,11.8,6.4,117295.4,6.5,0.0818080028558765,0.1215633386650334,1
OR,2002,Both Sexes,All Ages,All Ages,All Races,8.9269,0.9968136469760264,8.1766,8.1957,318,3513424,7490.9454423946545,10442.123908187568,89.80228403972878,Oregon,OR,10.9,7.5,121200.6,6.5,0.1022188042206121,0.1290299719020533,1
OR,2003,Both Sexes,All Ages,All Ages,All Races,9.7885,1.0329610659055255,8.8881,8.8765,355,3547376,8208.610251633883,11067.873126502516,105.07062121410304,Oregon,OR,12.5,8.1,127153.5,6.9,0.1123018817289173,0.1164787719147899,1
OR,2004,Both Sexes,All Ages,All Ages,All Races,10.0234,1.0423155667024688,9.366,9.3831,365,3569463,8942.29370076115,11720.588292972921,120.44851004198671,Oregon,OR,11.7,7.3,136304.4,7.05,0.1175907972711861,0.1185727376919161,1
OR,2005,Both Sexes,All Ages,All Ages,All Races,10.4134,1.057415038044878,10.0884,10.0699,386,3613202,9609.024350147043,12291.176911780742,134.8244576417261,Oregon,OR,12.0,6.2,143592.0,7.25,0.1188303338700687,0.112093649898345,1
OR,2006,Both Sexes,All Ages,All Ages,All Races,12.8634,1.1418697540965224,11.5373,11.4883,485,3670883,16745.68411896884,29664.435786441107,298.5101407731328,Oregon,OR,11.8,5.3,155166.1,7.5,0.11829279222465,0.1083894528918519,1
