state_name,state,state_fips,year,Population,Employment,Unemployment ,Unemployment rate,Marginally Food Insecure,Food Insecure,Very Low Food Secure,Gross State Product,Number of low income uninsured children,Percent Low Income Unisured Children,Personal income,Workers' compensation,AFDC/TANF Recipients,AFDC/TANF Caseloads,Food Stamp/SNAP Recipients,Food Stamp/SNAP Caseloads,AFDC/TANF Benefit for 2-Person family,AFDC/TANF Benefit for 3-person family,AFDC/TANF benefit for 4-person family,FS/SNAP Benefit for 1-person family,FS/SNAP Benefit for 2-person family,FS/SNAP Benefit for 3-person family,FS/SNAP Benefit for 4-person family,AFDC/TANF_FS 2-Person Benefit,AFDC/TANF_FS 3-Person Benefit,AFDC/TANF_FS 4-Person Benefit,Child-only AFDC/TANF cases,SSI-Federal,SSI-State,Total SSI,SSI_FS Benefit,Number of Poor (thousands),Poverty Rate,Governor is Democrat (1=Yes),Number in Lower House Democrat,Number in Lower House Republican,Fraction of State House that is Democrat,Number in Upper House Democrat,Number in Upper House Republican,Fraction of State Senate that is Democrat,EITC Phase-In Rate No Dependents,EITC Phase-In Rate 1 Dependent,EITC Phase-In Rate 2 Dependents,EITC Phase-In Rate 3 Dependents,EITC Maximum Credit No Dependents,EITC Maximum Credit 1 Dependent,EITC Maximum Credit 2 Dependents,EITC Maximum Credit 3 Dependents,EITC Phase-Out Rate No Dependents,EITC Phase-Out Rate 1 Dependent,EITC Phase-Out Rate 2 Dependents,EITC Phase-Out Rate 3 Dependents,State EITC Rate,Wisconsin EITC Rate 2 Dependents,Wisconsin EITC Rate 3 Dependents,Refundable State EITC (1=Yes),Federal Minimum Wage,State Minimum Wage,SSI recipients,SSI recipients--Aged,SSI recipients--Blind,SSI recipients--Disabled,Medicaid beneficiaries,WIC participation,NSLP Free Participation,NSLP Reduced Participation,NSLP Total Participation,SBP Free Participation,SBP Reduced Participation,SBP Total Participation,Fraction of the Year ACA Expansion
NY,33,36,2002,19137800,8705352,570163,6.1,18.29921,11.15341,3.258379,884104.3,236.0,4.8,708251700.0,1739830,412530.0,170430.0,1346644.0,685572.0,468.0,577.0,687.0,135,248,356,452,716.0,906.0,1079.0,63316.166666666664,545,87.0,632.0,724.0,2690,14.0,0,98.0,52.0,0.6533333333333333,25.0,36.0,0.4098360655737705,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.275,,,1.0,5.15,5.15,625234.0,136363.0,3194.0,485677.0,3364337,454577.0,990129.1631,148385.1266,1792585.5208,352684.5147,34814.4247,458920.5322,0.0
NC,34,37,2002,8326201,3906570,278143,6.6,23.83931,13.86683,4.812601,297906.7,181.0,8.6,232267300.0,71700,91084.0,42872.0,574369.0,244907.0,236.0,272.0,297.0,135,248,356,452,484.0,628.0,749.0,22444.916666666668,545,0.0,545.0,663.0,1165,14.3,1,66.0,54.0,0.55,35.0,15.0,0.7,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,192595.0,30031.0,2009.0,160555.0,1104646,208377.0,383333.3538,86391.1672,843699.3887,207354.312,29979.4062,299697.8305,0.0
ND,35,38,2002,638168,327957,12674,3.7,12.39362,7.042209,0.536675,20229.1,8.0,4.9,17347800.0,53521,8344.0,3232.0,36781.0,15899.0,363.0,477.0,549.0,135,248,356,452,611.0,833.0,983.0,845.9166666666666,545,0.0,545.0,663.0,73,11.6,0,34.0,63.0,0.35051546391752575,17.0,32.0,0.3469387755102041,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,8090.0,1203.0,83.0,6804.0,54160,13823.0,20277.9801,7085.2737,77833.3933,7678.8994,1307.8483,13964.7609,0.0
OH,36,39,2002,11407889,5516645,336340,5.7,20.82148,11.43224,3.403136,411148.4,114.0,3.7,339645300.0,1961494,190998.0,84031.0,734679.0,330844.0,305.0,373.0,461.0,135,248,356,452,553.0,729.0,913.0,39115.083333333336,545,0.0,545.0,663.0,1099,9.8,0,39.0,59.0,0.3979591836734694,11.0,21.0,0.34375,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,4.25,241476.0,16383.0,2142.0,222951.0,1410736,253923.0,379682.5815,79983.7579,1012718.5665,152413.5795,13142.6298,195700.827,0.0
OK,37,40,2002,3489080,1608106,78462,4.7,28.25858,16.45338,6.10094,99151.0,61.0,6.7,90204400.0,134580,36923.0,14801.0,316684.0,129934.0,225.0,292.0,361.0,135,248,356,452,473.0,648.0,813.0,6431.833333333333,545,53.0,598.0,700.0,489,14.1,0,61.0,40.0,0.6039603960396039,30.0,18.0,0.625,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.05,,,1.0,5.15,5.15,73630.0,9520.0,812.0,63298.0,495743,109391.0,188084.5077,44566.7245,377267.6495,105865.7872,16814.4667,152298.5737,0.0
OR,38,41,2002,3513424,1697237,138088,7.5,25.45516,14.66403,3.961714,121200.6,76.0,8.6,101954300.0,444744,40916.0,17946.0,359138.0,177291.0,395.0,460.0,565.0,135,248,356,452,643.0,816.0,994.0,7656.416666666667,545,2.0,547.0,664.0,380,10.9,1,25.0,35.0,0.4166666666666667,14.0,16.0,0.4666666666666667,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.05,,,0.0,5.15,6.5,56218.0,7580.0,633.0,48005.0,453337,97058.0,125981.2898,30096.6241,267594.5104,72230.5697,10176.4748,105602.4212,0.0
PA,39,42,2002,12331031,5868607,350036,5.6,20.67732,11.89992,2.734813,436474.1,202.0,6.7,395409400.0,261715,210528.0,80587.0,766615.0,350838.0,330.0,421.0,514.0,135,248,356,452,578.0,777.0,958.0,28165.833333333332,545,27.0,572.0,682.0,1152,9.5,1,100.0,103.0,0.49261083743842365,21.0,29.0,0.42,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,301981.0,34156.0,2374.0,265451.0,1420971,222879.0,376272.5166,84700.2956,1041176.6751,146486.5442,16103.1645,205515.4022,0.0
RI,40,44,2002,1065995,522832,27424,5.0,16.88231,9.993725,2.513885,38110.6,3.0,1.3,35133400.0,12065,38957.0,14405.0,71933.0,33370.0,449.0,554.0,634.0,135,248,356,452,697.0,890.0,1042.0,2877.0,545,64.0,609.0,708.0,116,11.0,0,85.0,12.0,0.8762886597938144,43.0,7.0,0.86,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.25,,,0.0,5.15,6.15,28747.0,4349.0,204.0,24194.0,172773,22451.0,35507.6641,5099.0261,68801.5103,13933.7591,941.3397,17102.2414,0.0
SC,41,45,2002,4107795,1835823,113312,5.8,23.13064,14.90605,3.976482,124178.0,60.0,5.8,107536400.0,188267,53255.0,21545.0,379310.0,154584.0,162.0,205.0,245.0,135,248,356,452,410.0,561.0,697.0,8781.333333333334,545,0.0,545.0,663.0,568,14.3,1,57.0,67.0,0.4596774193548387,21.0,25.0,0.45652173913043476,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,105888.0,14860.0,1535.0,89493.0,794119,109575.0,249816.7751,41491.9236,469483.0397,133782.5461,13648.208,171948.1002,0.0
SD,42,46,2002,760020,404239,13278,3.2,17.26429,10.62757,2.121388,26164.5,9.0,4.2,20939800.0,9046,6603.0,2851.0,47663.0,18474.0,380.0,469.0,478.0,135,248,356,452,628.0,825.0,930.0,1638.1666666666667,545,15.0,560.0,673.0,85,11.5,0,19.0,51.0,0.2714285714285714,10.0,24.0,0.29411764705882354,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,12666.0,1852.0,105.0,10709.0,90019,20278.0,32115.4127,10526.4129,103479.5637,13204.4943,1757.3279,18914.8987,0.0
TN,43,47,2002,5795918,2756086,150505,5.2,17.07846,10.06663,2.397763,195331.6,77.0,5.3,162839300.0,78552,164631.0,63036.0,598012.0,255900.0,142.0,185.0,226.0,135,248,356,452,390.0,541.0,678.0,18635.0,545,0.0,545.0,663.0,839,14.8,0,61.0,38.0,0.6161616161616161,18.0,15.0,0.5454545454545454,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,161673.0,20160.0,1660.0,139853.0,1447887,153212.0,292924.1858,55628.3709,636691.8375,147071.5137,18863.3662,206933.2375,0.0
TX,44,48,2002,21690325,10065870,682940,6.4,30.42543,19.11395,4.921241,787719.8,956.0,15.3,633035700.0,251007,331363.0,129937.0,1554428.0,570337.0,174.0,201.0,241.0,135,248,356,452,422.0,557.0,693.0,50607.416666666664,545,0.0,545.0,663.0,3362,15.6,0,78.0,71.0,0.5234899328859061,15.0,15.0,0.5,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,435844.0,112708.0,6044.0,317092.0,2372631,786530.0,1528625.6008,226385.5727,2582461.1051,831262.8933,81825.3336,1082010.7875,0.0
UT,45,49,2002,2324815,1116067,68684,5.8,30.78135,18.47619,3.845919,76159.1,47.0,5.9,58604800.0,201837,19887.0,7757.0,89899.0,36005.0,362.0,474.0,528.0,135,248,356,452,610.0,830.0,968.0,2449.75,545,0.0,545.0,663.0,228,9.9,0,21.0,54.0,0.28,9.0,20.0,0.3103448275862069,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,21003.0,2124.0,261.0,18618.0,153529,61445.0,82357.7901,34049.2281,278499.5805,26648.6663,4669.2521,37785.6886,0.0
VT,46,50,2002,615442,329427,13712,4.0,18.37764,8.683595,2.436353,20161.5,3.0,2.1,19226800.0,4557,13407.0,5113.0,39914.0,19809.0,604.0,709.0,792.0,135,248,356,452,817.0,999.0,1153.0,949.3333333333334,545,59.0,604.0,704.0,61,9.9,1,77.0,67.0,0.5347222222222222,16.0,13.0,0.5517241379310345,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.32,,,1.0,5.15,6.25,12711.0,1416.0,109.0,11186.0,128007,15903.0,15764.5312,5220.1344,53713.1727,8291.7428,1637.086,15178.7127,0.0
VA,47,51,2002,7286873,3569570,156898,4.2,14.52973,8.113001,2.351721,293399.4,102.0,5.4,251068300.0,117702,67262.0,30051.0,352172.0,157703.0,294.0,389.0,410.0,135,248,356,452,542.0,745.0,862.0,12223.833333333334,545,0.0,545.0,663.0,702,9.9,1,47.0,52.0,0.47474747474747475,18.0,22.0,0.45,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,132176.0,22984.0,1396.0,107796.0,546259,129103.0,232924.6877,61503.1906,678368.8122,116295.1595,17675.954,178358.624,0.0
WA,48,53,2002,6052349,2854762,228077,7.4,20.22586,13.81834,4.808782,248152.7,71.0,4.3,202618000.0,1438795,137755.0,54188.0,350373.0,163313.0,440.0,546.0,642.0,135,248,356,452,688.0,885.0,1048.0,18260.5,545,26.0,571.0,681.0,657,11.0,1,49.0,49.0,0.5,25.0,24.0,0.5102040816326531,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,6.9,105520.0,14074.0,937.0,90509.0,887850,152055.0,203961.4763,59308.5769,488214.5511,91339.933,14443.5598,126923.6486,0.0
WV,49,54,2002,1805414,752548,47450,5.9,17.13266,8.59259,2.020538,45433.6,24.0,5.7,44239100.0,1147664,41643.0,15855.0,235736.0,100359.0,276.0,453.0,387.0,135,248,356,452,524.0,809.0,839.0,4666.75,545,0.0,545.0,663.0,293,16.8,1,75.0,25.0,0.75,28.0,6.0,0.8235294117647058,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,74022.0,4952.0,593.0,68477.0,277117,50265.0,87531.3864,22311.6778,195950.018,51912.0141,9926.4318,85032.8419,0.0
WI,50,55,2002,5445162,2861621,162698,5.4,17.01812,9.229929,3.714904,194844.9,41.0,2.9,171578100.0,30202,45231.0,18955.0,262310.0,105747.0,628.0,628.0,628.0,135,248,356,452,834.0,942.0,1038.0,10693.333333333334,545,84.0,629.0,722.0,467,8.6,0,44.0,55.0,0.4444444444444444,18.0,15.0,0.5454545454545454,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.04,0.14,0.43,1.0,5.15,5.15,87128.0,9089.0,965.0,77074.0,601783,102776.0,153790.7382,47597.7515,552560.8294,40337.4264,6416.5935,63582.764,0.0
WY,51,56,2002,500017,258650,10896,4.0,21.1767,12.80993,5.336443,19149.7,10.0,7.8,15773700.0,102453,826.0,453.0,23530.0,9545.0,320.0,340.0,340.0,135,248,356,452,568.0,696.0,792.0,322.1666666666667,545,10.0,555.0,670.0,44,9.0,0,17.0,43.0,0.2833333333333333,10.0,20.0,0.3333333333333333,0.0765,0.34,0.4,0.4,376,2506,4140,4140,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,5663.0,525.0,53.0,5085.0,50538,11353.0,15313.9946,6148.0764,49889.1286,5988.9581,1182.17,9543.6893,0.0
AL,1,1,2003,4503491,1992732,127493,6.0,19.87682,13.81505,3.196121,133969.3,62.0,5.4,120211100.0,70635,44704.0,18844.0,472066.0,185028.0,190.0,215.0,245.0,139,256,366,465,446.0,581.0,710.0,9157.25,552,0.0,552.0,676.0,663,15.0,0,64.0,41.0,0.61,25.0,10.0,0.7142857142857143,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,163760.0,21010.0,1029.0,141721.0,747859,120377.0,285470.9809,50036.595,549241.0,130792.9436,12539.2282,166848.0,0.0
AK,2,2,2003,648414,305723,25946,7.8,19.47017,10.53248,3.800226,31789.7,10.0,5.1,23239600.0,16012,15190.0,5334.0,50687.0,17797.0,821.0,923.0,1025.0,169,309,443,563,1128.0,1334.0,1525.0,1182.4166666666667,552,362.0,914.0,1053.0,62,9.6,0,13.0,27.0,0.33,8.0,12.0,0.4,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,7.15,10639.0,2230.0,107.0,8302.0,97075,25512.0,23368.747,6867.3282,52962.0,7910.3843,1336.5416,11802.0,0.0
AZ,3,4,2003,5510364,2578854,157146,5.7,20.54067,11.12701,2.934365,192764.8,164.0,10.3,155175000.0,307824,112952.0,47792.0,466153.0,181146.0,275.0,347.0,418.0,139,256,366,465,531.0,713.0,883.0,19137.833333333332,552,0.0,552.0,676.0,749,13.5,1,21.0,39.0,0.35,13.0,17.0,0.43333333333333335,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,91655.0,13211.0,924.0,77520.0,968206,156353.0,293708.901,52525.9911,517837.0,125707.1047,15016.7835,166184.0,0.0
AR,4,5,2003,2724816,1196299,75397,5.9,27.81233,15.79666,3.907561,78306.3,37.0,5.2,69547400.0,40011,25425.0,11162.0,310359.0,124288.0,162.0,204.0,247.0,139,256,366,465,418.0,570.0,712.0,4873.333333333333,552,0.0,552.0,676.0,474,17.8,0,72.0,28.0,0.72,27.0,8.0,0.7714285714285715,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,86542.0,11177.0,873.0,74492.0,565499,85607.0,167707.434,30418.9657,317843.0,94860.1052,10559.8205,127348.0,0.0
CA,5,6,2003,35253159,16102840,1174778,6.8,23.88811,15.16255,3.269698,1530559.8,787.0,7.9,1248506500.0,2988327,1111558.0,449650.0,1708354.0,661219.0,548.0,679.0,809.0,139,256,366,465,790.0,992.0,1182.0,185002.16666666666,552,205.0,757.0,819.0,4634,13.1,1,48.0,32.0,0.6,25.0,15.0,0.625,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,6.75,1162725.0,345911.0,21951.0,794863.0,7897701,1274489.0,1702334.4355,339588.1629,2732303.0,699370.7737,95309.9959,885880.0,0.0
CO,6,8,2003,4528732,2338207,148022,6.0,19.56337,11.76005,2.792805,196768.6,99.0,8.2,158210900.0,485344,35391.0,13534.0,208053.0,90096.0,280.0,356.0,432.0,139,256,366,465,536.0,722.0,897.0,4821.833333333333,552,37.0,589.0,702.0,436,9.7,0,28.0,37.0,0.43,17.0,18.0,0.4857142857142857,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,53988.0,8537.0,555.0,44896.0,361912,81196.0,132430.083,31955.4758,327775.0,45270.2157,6394.9799,66496.0,0.0
CT,7,9,2003,3484336,1687924,96336,5.4,15.47488,9.107087,2.880816,181230.3,34.0,3.8,157679400.0,66986,44964.0,21014.0,180512.0,94147.0,513.0,636.0,741.0,139,256,366,465,765.0,962.0,1134.0,8258.5,552,183.0,735.0,804.0,278,8.1,0,94.0,57.0,0.6225165562913907,21.0,15.0,0.5833333333333334,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,6.9,51151.0,6937.0,505.0,43709.0,429743,51721.0,108683.0759,21233.2856,283625.0,39939.3507,3440.8409,50645.0,0.0
DE,8,10,2003,818003,397472,17688,4.3,11.57393,6.221779,1.340576,47731.3,8.0,3.7,31094600.0,13437,12697.0,5597.0,46027.0,19141.0,270.0,338.0,407.0,139,256,366,465,526.0,704.0,872.0,2559.0,552,0.0,552.0,676.0,60,7.3,1,12.0,29.0,0.2926829268292683,13.0,8.0,0.6190476190476191,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,6.15,12930.0,1304.0,115.0,11511.0,124528,17839.0,29769.9514,5614.7344,75377.0,13424.9775,1441.5619,19724.0,0.0
DC,9,11,2003,568502,285454,20968,6.8,23.89933,11.25674,3.573169,74178.3,6.0,5.9,26177800.0,21143,42342.0,16589.0,81777.0,39104.0,298.0,379.0,463.0,139,256,366,465,554.0,745.0,928.0,6169.333333333333,552,0.0,552.0,676.0,92,16.8,.,,,,11.0,2.0,0.8461538461538461,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.25,,,1.0,5.15,6.15,20403.0,2154.0,175.0,18074.0,134911,15572.0,38326.9754,2676.9251,47961.0,16257.0692,1006.1649,19048.0,0.0
FL,10,12,2003,17004085,7783148,427548,5.2,20.34394,12.62742,4.390934,583447.2,413.0,10.0,539102800.0,281594,120013.0,58118.0,1041315.0,502669.0,241.0,303.0,364.0,139,256,366,465,497.0,669.0,829.0,35051.0,552,0.0,552.0,676.0,2148,12.7,0,39.0,81.0,0.325,14.0,25.0,0.358974358974359,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,409400.0,95566.0,3166.0,310668.0,2165042,354568.0,802573.0448,154489.5594,1397558.0,368916.7653,43068.0826,495428.0,0.0
GA,11,13,2003,8622793,4182521,211916,4.8,20.18409,12.46996,3.904733,340627.0,209.0,8.7,265611900.00000003,91947,133772.0,55922.0,750208.0,314687.0,235.0,280.0,330.0,139,256,366,465,491.0,646.0,795.0,24706.166666666668,552,0.0,552.0,676.0,1014,11.9,0,107.0,72.0,0.5977653631284916,26.0,30.0,0.4642857142857143,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,199733.0,29689.0,2175.0,167869.0,1262263,246296.0,523227.5027,108538.6361,1129503.0,286339.2277,38569.4025,410840.0,0.0
HI,12,15,2003,1251154,578323,24799,4.1,15.35647,7.243533,1.902608,48922.8,8.0,2.6,40791000.0,25296,25715.0,9776.0,100382.0,48766.0,452.0,570.0,687.0,212,389,557,707,841.0,1127.0,1393.0,2287.0,552,0.0,552.0,764.0,117,9.3,0,36.0,15.0,0.7058823529411765,20.0,5.0,0.8,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,6.25,21753.0,6532.0,189.0,15032.0,172664,32788.0,48864.3806,15729.4872,131954.0,20642.5451,4208.7027,37978.0,0.0
ID,13,16,2003,1363380,651335,38670,5.6,25.50842,16.24417,3.271956,40417.7,31.0,8.0,36402600.0,124095,3124.0,1681.0,81524.0,32428.0,309.0,309.0,309.0,139,256,366,465,565.0,675.0,774.0,1095.4166666666667,552,52.0,604.0,712.0,138,10.2,0,16.0,54.0,0.22857142857142856,7.0,28.0,0.2,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,20258.0,1716.0,216.0,18326.0,163086,34754.0,58876.7026,19148.6077,148798.0,23659.4028,3782.2614,34618.0,0.0
IL,14,17,2003,12556006,5874608,425613,6.8,15.58185,9.350003,2.840466,530142.9,225.0,6.6,439954700.0,77210,98049.0,37895.0,953929.0,422487.0,292.0,396.0,435.0,139,256,366,465,548.0,762.0,900.0,20091.0,552,0.0,552.0,676.0,1592,12.6,1,66.0,52.0,0.559322033898305,26.0,32.0,0.4482758620689655,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.05,,,0.0,5.15,5.15,255445.0,30895.0,2426.0,222124.0,1797165,266975.0,592875.9423,83525.0573,1097467.0,179525.8819,11931.6389,219069.0,0.0
IN,15,18,2003,6196638,3014655,168333,5.3,19.6807,12.57732,3.554225,223500.2,85.0,5.1,182652300.0,37492,140302.0,52686.0,470182.0,196688.0,229.0,288.0,346.0,139,256,366,465,485.0,654.0,811.0,18599.166666666668,552,0.0,552.0,676.0,610,9.9,1,51.0,49.0,0.51,18.0,32.0,0.36,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.06,,,0.0,5.15,5.15,93963.0,6311.0,999.0,86653.0,742272,124683.0,219787.2781,57815.2685,663592.0,93362.8585,12461.9883,133081.0,0.0
IA,16,19,2003,2941999,1534489,72309,4.5,21.75138,12.18136,2.912758,105020.4,40.0,5.3,86452000.0,11852,52170.0,19969.0,153816.0,66436.0,361.0,426.0,495.0,139,256,366,465,617.0,792.0,960.0,5117.0,552,0.0,552.0,676.0,260,8.9,1,45.0,54.0,0.45454545454545453,21.0,29.0,0.42,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.065,,,0.0,5.15,5.15,41869.0,3837.0,792.0,37240.0,290964,64585.0,95969.7212,32261.0807,380864.0,39130.5079,7056.32,71061.0,0.0
KS,17,20,2003,2723004,1357867,79160,5.5,25.60533,14.63592,5.35137,94630.2,33.0,4.5,81485800.0,17614,39745.0,15300.0,160705.0,70845.0,352.0,429.0,497.0,139,256,366,465,608.0,795.0,962.0,4497.083333333333,552,0.0,552.0,676.0,288,10.8,1,45.0,80.0,0.36,10.0,30.0,0.25,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.15,,,0.0,5.15,2.65,37805.0,3475.0,376.0,33954.0,246324,61229.0,105677.6811,35432.4844,317481.0,50154.0761,9564.9107,77185.0,0.0
KY,18,21,2003,4117170,1839873,120172,6.1,25.82595,13.56971,4.066342,127174.2,90.0,8.6,109617300.0,146379,76963.0,34923.0,502677.0,209532.0,225.0,262.0,328.0,139,256,366,465,481.0,628.0,793.0,16018.916666666666,552,0.0,552.0,676.0,589,14.4,1,65.0,35.0,0.65,16.0,22.0,0.42105263157894735,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,178900.0,15733.0,1358.0,161809.0,657597,113109.0,231831.1842,48494.5294,511470.0,132853.4935,18345.8545,194483.0,0.0
LA,19,22,2003,4521042,1888974,129350,6.4,23.75134,10.18409,1.426262,154449.3,102.0,8.1,121132000.0,38063,57775.0,22834.0,655300.0,250388.0,188.0,240.0,284.0,139,256,366,465,444.0,606.0,749.0,11569.583333333334,552,0.0,552.0,676.0,750,17.0,0,70.0,34.0,0.6730769230769231,23.0,15.0,0.6052631578947368,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,167800.0,20708.0,1785.0,145307.0,903261,133403.0,351425.0112,53113.3018,626152.0,185903.1233,17090.5406,237832.0,0.0
ME,20,23,2003,1306513,649571,33964,5.0,17.25252,11.25099,3.18337,41842.2,6.0,1.9,40289300.0,14660,26504.0,9150.0,132582.0,65760.0,363.0,485.0,611.0,139,256,366,465,619.0,851.0,1043.0,2132.5,552,10.0,562.0,683.0,149,11.6,1,80.0,67.0,0.54421768707483,18.0,17.0,0.5142857142857142,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0492,,,0.0,5.15,6.25,31403.0,2746.0,223.0,28434.0,240741,21743.0,37623.7986,10694.0302,103840.0,16270.6039,2956.2468,27707.0,0.0
MD,21,24,2003,5496269,2754523,127696,4.4,14.70264,7.446172,1.803481,228734.3,52.0,3.6,217235000.0,323024,61168.0,26134.0,252294.0,114927.0,373.0,473.0,572.0,139,256,366,465,629.0,839.0,1016.0,9008.333333333334,552,0.0,552.0,676.0,472,8.6,0,98.0,43.0,0.6950354609929078,33.0,14.0,0.7021276595744681,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.18,,,0.0,5.15,5.15,90962.0,15532.0,711.0,74719.0,676479,101283.0,179199.7482,45015.1784,435790.0,80466.9167,13892.0959,123835.0,0.0
MA,22,25,2003,6422565,3226981,195428,5.7,11.84808,6.810795,2.380159,315958.1,71.0,4.6,259978800.0,98703,109093.0,49377.0,292200.0,135195.0,518.0,618.0,713.0,139,256,366,465,769.0,949.0,1114.0,18040.5,552,129.0,681.0,766.0,652,10.3,0,135.0,23.0,0.8544303797468354,34.0,6.0,0.85,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.15,,,1.0,5.15,6.75,168171.0,44813.0,4038.0,119320.0,939406,113957.0,185572.4101,35851.4852,541767.0,90510.4582,7133.4978,115936.0,0.0
MI,23,26,2003,10041152,4667103,360756,7.2,19.51721,10.40976,3.320793,372965.9,71.0,2.7,314558600.0,72966,200557.0,75111.0,837629.0,364166.0,371.0,459.0,563.0,139,256,366,465,627.0,825.0,1009.0,25805.166666666668,552,14.0,566.0,686.0,1125,11.4,1,62.0,47.0,0.5688073394495413,16.0,22.0,0.42105263157894735,0.0765,0.34,0.4,0.4,382,2547,4204,4204,0.0765,0.1598,0.2106,0.2106,0.0,,,0.0,5.15,5.15,216727.0,17629.0,1818.0,197280.0,1297794,216684.0,365341.6703,70476.3936,842678.0,161377.7641,15306.3119,216046.0,0.0
